"id","marca","modelo","año","moderno","cilindrada","estilo","combustible","transmisión","estado","kilometraje","puertas","pago impuesto","negociable","recibe vehículo","fecha ingreso","veces visto","comentarios","tiene imagen","precio"
"97607091","Mercedes","Benz ML350","2006","Regular","3,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Muy Bueno","100K-200K","5","SI","SI","NO","03 de Agosto del 2020","175","Muy buen estado urge vender poco uso","Si","9000000"
"8129994","Toyota","YARIS","2018","Moderno","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","20K-50K","4","SI","NO","NO","03 de Agosto del 2020","173","AUTOS SAN MIGUEL, ESCAZU  Las mejores opciones de modelos y de financiamiento.  - CREDITOS RAPIDOS","Si","9000000"
"8352453","Fiat","500E","2017","Moderno","1,000 cc","Hatchback","Eléctrico","Automática/Dual","Excelente","20K-50K","3","NO","SI","SI","03 de Agosto del 2020","228","con garantía y gastos de traspaso incluidos","Si","9000000"
"4283890","Fiat","500E","2017","Moderno","1,000 cc","Hatchback","Eléctrico","Automática/Dual","Excelente","20K-50K","3","NO","SI","SI","03 de Agosto del 2020","203","con garantía y gastos de traspaso incluidos","Si","9000000"
"94766948","Suzuki","GRAND VITARA","2016","Moderno","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","50K-100K","5","SI","NO","SI","04 de Agosto del 2020","477","Recibo de menor valor. Llantas nuevas. Excelente estado.","Si","9000000"
"78377347","Toyota","PRADO","2008","Regular","3,000 cc","Todo Terreno 4x4","Diesel","Manual","Excelente","100K-200K","3","SI","SI","NO","05 de Agosto del 2020","1928","Está muy bien muy económico un verdadero doble tracción que solo ha rodado en ciudad.","Si","9000000"
"99768868","Audi","A3","2016","Moderno","1,197 cc","Hatchback","Gasolina","Automática/Dual","Excelente","20K-50K","2","SI","NO","NO","05 de Agosto del 2020","976","Todo Pagado y Todos los Servicios son de Agencia Audi; El auto esta NUEVO","Si","9000000"
"39990908","Toyota","HILUX","2002","Regular","2,800 cc","Pickup 4x4","Diesel","Manual","Muy Bueno","200K-500K","4","SI","SI","NO","03 de Agosto del 2020","749","Rtv en blanco canopie plataforma snorkel safari llantas bf goodrich suspensión old man emu","Si","9000000"
"43664749","Toyota","COROLLA S","2015","Moderno","1,800 cc","Sedán","Gasolina","Automática/Dual","Excelente","20K-50K","5","SI","SI","NO","05 de Agosto del 2020","147","Perfecto estado Version S recien enllantado","Si","9000000"
"46988331","Mitsubishi","OUTLANDER SPORT SE","2012","Moderno","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","05 de Agosto del 2020","165","Vehículo full extras impecable consulte sin compromiso","Si","9000000"
"95678603","BMW","116I","2013","Moderno","1,600 cc","Hatchback","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","SI","06 de Agosto del 2020","221","Vendo porque ocupo un doble traccion - recibo Montero-Santa Fe-Xtres o pickup doble cabina.","Si","9000000"
"98263978","Hyundai","CRETA GL","2016","Moderno","1,500 cc","Todo Terreno 4x2","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","NO","06 de Agosto del 2020","94","EN PERFECTO ESTADO NO HA SIDO DE RENTA CAR EXCELENTE PRECIO SE RECIBE VEHICULO","Si","9000000"
"86458186","Land","Rover DISCOVERY 3","2007","Regular","2,700 cc","Todo Terreno 4x4","Diesel","Automática/Dual","Excelente","200K-500K","5","SI","SI","NO","06 de Agosto del 2020","468","Al día y en excelente estado.","Si","9000000"
